Index1,Index2,Index3,Value1,Value2
cytb,NAT,cytb_N_tetramer,"[ 1.3  1.4  1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6
  2.7  2.8  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.
  4.1  4.2  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4
  5.5  5.6  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8
  6.9  7.   7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2
  8.3  8.4  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6
  9.7  9.8  9.9 10. ]","[-70.386329 -74.989003 -77.479046 -78.389971 -78.132203 -77.022625
 -75.306097 -73.17117  -70.762106 -68.188363 -65.532266 -62.855141
 -60.202019 -57.605173 -55.086877 -52.661721 -50.33854  -48.121945
 -46.013486 -44.012526 -42.116864 -40.323208 -38.627523 -37.025288
 -35.511721 -34.081933 -32.731062 -31.454361 -30.247268 -29.10544
 -28.024783 -27.001446 -26.031827 -25.112553 -24.240466 -23.412608
 -22.626206 -21.878653 -21.167513 -20.490502 -19.845492 -19.230506
 -18.643712 -18.083416 -17.548059 -17.036209 -16.546543 -16.07785
 -15.629006 -15.19897  -14.78677  -14.391498 -14.012293 -13.64834
 -13.298865 -12.963126 -12.640419 -12.330069 -12.031433 -11.743904
 -11.466903 -11.199887 -10.942346 -10.6938   -10.453802 -10.221933
  -9.997803  -9.781051  -9.571336  -9.368343  -9.171777  -8.981361
  -8.796977  -8.618099  -8.444637  -8.276375  -8.113109  -7.954642
  -7.800791  -7.65138   -7.506242  -7.365217  -7.228154  -7.094906
  -6.965336  -6.83931   -6.7167    -6.597386]"
cytb,K,o5_bi,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[166.172106  98.838335  51.446547  18.916392  -2.842135 -16.957744
 -25.744774 -30.87538  -33.536701 -34.560223 -34.521996 -33.81718
 -32.713885 -31.391618 -29.968343 -28.519681 -27.092472 -25.714477
 -24.401144 -23.160075 -21.993972 -20.902412 -19.883026 -18.932259
 -18.045898 -17.21951  -16.448628 -15.728952 -15.056427 -14.42727
 -13.838036 -13.28555  -12.766929 -12.279527 -11.82094  -11.388997
 -10.981666 -10.59713  -10.233689  -9.889801  -9.564069  -9.255172
  -8.961938  -8.683276  -8.418195  -8.165774]"
cytb,K,o5_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[177.922762 108.886306  59.282476  24.517484   0.711598 -15.186497
 -25.474702 -31.835804 -35.479564 -37.265254 -37.798249 -37.502534
 -36.673406 -35.515258 -34.168329 -32.727476 -31.255545 -29.793199
 -28.366194 -26.990492 -25.67549  -24.426198 -23.244524 -22.130232
 -21.081677 -20.096269 -19.17088  -18.302088 -17.486398 -16.720352
 -16.0006   -15.323953 -14.687374 -14.088055 -13.52336  -12.990821
 -12.4882   -12.013383 -11.564456 -11.139662 -10.737357 -10.35607
  -9.99443   -9.651178  -9.325153  -9.015287]"
cytb,K,n1_perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[317.469571 227.313887 159.806707 110.01938   73.772544  47.686867
  29.124611  16.076109   7.035164   0.885693  -3.192806  -5.799969
  -7.371716  -8.223299  -8.581482  -8.608478  -8.419653  -8.096417
  -7.695552  -7.256038  -6.804036  -6.356638  -5.924587  -5.514214
  -5.128858  -4.769829  -4.437153  -4.129967  -3.846965  -3.586517
  -3.346928  -3.126485  -2.923501  -2.736464  -2.563927  -2.404557
  -2.257189  -2.120756  -1.994275  -1.876902  -1.76785   -1.666414
  -1.571963  -1.48392   -1.401767  -1.325037]"
cytb,K,n6_perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[279.577822 197.131854 134.413464  87.922401  54.096912  29.876592
  12.806654   0.989544  -7.008884 -12.256738 -15.541546 -17.439756
 -18.370663 -18.63753  -18.458282 -17.988446 -17.338014 -16.583936
 -15.779262 -14.959949 -14.14982  -13.364257 -12.612637 -11.900214
 -11.229418 -10.600724 -10.013314  -9.465572  -8.955387  -8.480388
  -8.038122  -7.626178  -7.242191  -6.883976  -6.549486  -6.236819
  -5.944257  -5.670209  -5.41325   -5.172047  -4.945403  -4.732239
  -4.531539  -4.342396  -4.163968  -3.995507]"
cytb,K,n6_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[233.488147 160.567556 105.588642  65.062058  35.761703  14.954464
   0.450421  -9.44267  -16.001038 -20.170964 -22.64585  -23.929635
 -24.386581 -24.278875 -23.794479 -23.06752  -22.193008 -21.23765
 -20.247705 -19.254773 -18.280153 -17.337844 -16.436694 -15.581863
 -14.775857 -14.019261 -13.311327 -12.6504   -12.03425  -11.460299
 -10.92582  -10.428039  -9.964243  -9.531793  -9.128227  -8.751218
  -8.398609  -8.068411  -7.758806  -7.468111  -7.194809  -6.937531
  -6.695026  -6.466158  -6.249917  -6.045355]"
cytb,K,n8_poav,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 2.77517379e+02  1.98131049e+02  1.38661079e+02  9.48689180e+01
  6.30797460e+01  4.02872150e+01  2.41339180e+01  1.28247240e+01
  5.01973700e+00 -2.67501000e-01 -3.75672700e+00 -5.97009400e+00
 -7.28507200e+00 -7.97386600e+00 -8.23238900e+00 -8.20109000e+00
 -7.98010800e+00 -7.64015900e+00 -7.23063800e+00 -6.78563200e+00
 -6.32841400e+00 -5.87462700e+00 -5.43461000e+00 -5.01490300e+00
 -4.61938300e+00 -4.25001900e+00 -3.90744800e+00 -3.59140800e+00
 -3.30099600e+00 -3.03492800e+00 -2.79169400e+00 -2.56968100e+00
 -2.36722400e+00 -2.18270700e+00 -2.01456700e+00 -1.86131400e+00
 -1.72160100e+00 -1.59415600e+00 -1.47781800e+00 -1.37154300e+00
 -1.27438800e+00 -1.18550500e+00 -1.10413500e+00 -1.02957500e+00
 -9.61235000e-01 -8.98539000e-01]"
cytb,K,cytb_N_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[232.24477  154.064284  96.94819   56.014574  27.091586   6.906181
  -6.998192 -16.418104 -22.647499 -26.61121  -28.968247 -30.188978
 -30.610514 -30.475795 -29.959846 -29.18788  -28.247769 -27.201095
 -26.092136 -24.953679 -23.810224 -22.679861 -21.575664 -20.506781
 -19.479332 -18.497129 -17.562229 -16.675376 -15.836344 -15.044212
 -14.297561 -13.594651 -12.933518 -12.312089 -11.728227 -11.179792
 -10.664669 -10.180797  -9.726184  -9.298926  -8.897209  -8.519314
  -8.163629  -7.828634  -7.512915  -7.215149  -6.934107  -6.668648
  -6.41772   -6.180345  -5.955624  -5.742724  -5.54088   -5.34938
  -5.16757   -4.994838  -4.83062   -4.674385  -4.525638  -4.38392
  -4.248797  -4.119872  -3.996765  -3.87913   -3.766646  -3.659008
  -3.555945  -3.457194  -3.362521  -3.2717    -3.184529  -3.100815
  -3.020379  -2.943058  -2.86869   -2.797132  -2.728246  -2.661899
  -2.597969  -2.536339  -2.476898  -2.419543  -2.364175  -2.310702
  -2.259033  -2.209086]"
cytb,K,cytb_N_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-49.581409 -55.783034 -59.776018 -62.071614 -63.078569 -63.121768
 -62.457429 -61.285541 -59.760241 -57.998813 -56.089645 -54.098814
 -52.07536  -50.055344 -48.064944 -46.122803 -44.241803 -42.4304
 -40.693653 -39.03406  -37.452189 -35.947212 -34.5173   -33.159953
 -31.87217  -30.650966 -29.492756 -28.394506 -27.352714 -26.364193
 -25.426027 -24.535227 -23.689106 -22.884872 -22.120146 -21.392604
 -20.700072 -20.040502 -19.41198  -18.812712 -18.241013 -17.6953
 -17.17409  -16.675985 -16.199662 -15.743881 -15.307465 -14.889306
 -14.488365 -14.103661 -13.734282 -13.379371 -13.038137 -12.709843
 -12.39381  -12.089407 -11.796053 -11.513209 -11.240377 -10.977094
 -10.722928 -10.477477 -10.240362 -10.011229  -9.789737  -9.575572
  -9.368422  -9.168001  -8.974027  -8.786234  -8.604366  -8.428172
  -8.257418  -8.091875  -7.931327  -7.775567  -7.624396  -7.477625
  -7.335077  -7.196583  -7.06198   -6.931117  -6.80385   -6.680043
  -6.559567  -6.442302]"
cytb,RB,o5_bi,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[256.030877 167.209575 102.808212  57.001436  25.039305   3.186249
 -11.399625 -20.825791 -26.626632 -29.907638 -31.464467 -31.86911
 -31.527398 -30.721305 -29.643261 -28.422571 -27.144164 -25.86189
 -24.608212 -23.401485 -22.251322 -21.162218 -20.135771 -19.171766
 -18.268708 -17.42416  -16.635021 -15.897798 -15.20882  -14.564461
 -13.961234 -13.395895 -12.865458 -12.367197 -11.898638 -11.457548
 -11.041927 -10.649979 -10.280087  -9.930776  -9.60068   -9.288512
  -8.993049  -8.713117  -8.4476    -8.195441]"
cytb,RB,o5_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[267.487129 178.172196 112.130544  64.280308  30.276174   6.566265
  -9.631108 -20.421761 -27.360634 -31.575321 -33.877524 -34.852894
 -34.92431  -34.395608 -33.483731 -32.342267 -31.077859 -29.761506
 -28.437687 -27.132816 -25.86252  -24.636633 -23.461874 -22.342986
 -21.283112 -20.283887 -19.345414 -18.466303 -17.643849 -16.874306
 -16.15334  -15.476463 -14.839376 -14.238224 -13.669714 -13.131132
 -12.620304 -12.135513 -11.675397 -11.238838 -10.82486  -10.432531
 -10.060909  -9.709008  -9.375796  -9.060196]"
cytb,RB,n1_perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[455.622481 333.474301 240.820848 171.321268 119.768802  81.914375
  54.375553  34.528422  20.37298   10.402096   3.48956   -1.201183
  -4.289314  -6.231986  -7.365668  -7.936716  -8.124051  -8.056224
  -7.824371  -7.492181  -7.10352   -6.688138  -6.265865  -5.849707
  -5.448114  -5.066501  -4.708191  -4.374951  -4.067317  -3.784858
  -3.526417  -3.290336  -3.074671  -2.877375  -2.696431  -2.529951
  -2.376248  -2.233857  -2.10155   -1.978317  -1.863344  -1.755968
  -1.655649  -1.561929  -1.474409  -1.392719]"
cytb,RB,n6_perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[400.527046 294.166535 209.60902  145.244738  97.279406  62.073016
  36.569348  18.339043   5.505675  -3.357462  -9.32391  -13.194896
 -15.563655 -16.866804 -17.424511 -17.470683 -17.175015 -16.659132
 -16.008769 -15.283353 -14.523618 -13.75736  -13.003458 -12.274524
 -11.578669 -10.920746 -10.303163  -9.72652   -9.190064  -8.692094
  -8.230314  -7.802073  -7.404587  -7.035087  -6.690924  -6.369658
  -6.069118  -5.787396  -5.522863  -5.274141  -5.040066  -4.819644
  -4.61202   -4.416429  -4.232172  -4.058589]"
cytb,RB,n6_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[330.505504 237.422046 165.93722  111.962028  71.85751   42.502383
  21.319395   6.258148  -4.270959 -11.476659 -16.261855 -19.292751
 -21.058751 -21.920557 -22.145581 -21.932817 -21.430072 -20.745825
 -19.95737  -19.117203 -18.25917  -17.404431 -16.566251 -15.753192
 -14.97102  -14.223778 -13.514315 -12.844502 -12.215371 -11.627087
 -11.078956 -10.569452 -10.09632   -9.656784  -9.247807  -8.86635
  -8.509584  -8.174996  -7.860451  -7.564181  -7.284759  -7.021014
  -6.771976  -6.536804  -6.314722  -6.104982]"
cytb,RB,n8_poav,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[386.101253 282.597188 203.813    144.737598 100.995944  68.952901
  45.693271  28.95659   17.025805   8.613542   2.766035  -1.217424
  -3.851295  -5.514787  -6.488035  -6.977656  -7.135227  -7.07077
  -6.862838  -6.566319  -6.218686  -5.844985  -5.461777  -5.080077
  -4.707427  -4.349212  -4.009401  -3.690911  -3.395701  -3.124778
  -2.878164  -2.654947  -2.453429  -2.271382  -2.106336  -1.955859
  -1.817755  -1.690194  -1.571748  -1.461391  -1.358428  -1.262431
  -1.17314   -1.090385  -1.014002  -0.943804]"
cytb,RB,cytb_N_trimer,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2]","[267.64393  179.870476 115.064911  68.302859  35.237898  12.305612
  -3.272165 -13.586264 -20.173327 -24.146844 -26.31077  -27.24461
 -27.361242 -26.950298 -26.212453 -25.285806 -24.263465 -23.2056
 -22.148696 -21.11441  -20.115453 -19.159539 -18.251386 -17.393679
 -16.587553 -15.83287  -15.12834  -14.471625 -13.859501 -13.288152
 -12.75353  -12.251726 -11.779231 -11.333086 -10.910915 -10.510872
 -10.131545  -9.771845]"
cytb,RB,cytb_N_tetramer,,
cytb,CS,o5_bi,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[301.557282 211.153254 143.056816  91.485065  52.929515  24.788606
   4.832954  -8.879745 -18.002274 -23.832109 -27.315365 -29.146887
 -29.843537 -29.780576 -29.22165  -28.348625 -27.287203 -26.125645
 -24.926841 -23.735206 -22.580403 -21.479994 -20.442236 -19.469117
 -18.55897  -17.708325 -16.913007 -16.168729 -15.471398 -14.81727
 -14.203047 -13.625901 -13.083404 -12.573406 -12.093882 -11.642829
 -11.218201 -10.817923 -10.43994  -10.082278  -9.743105  -9.420784
  -9.113896  -8.821145  -8.541722  -8.274719]"
cytb,CS,o5_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[310.214283 218.139332 149.320938  97.27661   58.094063  29.056712
   7.975118  -6.987105 -17.338505 -24.251993 -28.622473 -31.151155
 -32.38229  -32.719695 -32.451753 -31.780758 -30.849005 -29.758439
 -28.583429 -27.377321 -26.175818 -25.000877 -23.865467 -22.776909
 -21.738321 -20.749576 -19.808549 -18.912497 -18.059049 -17.246718
 -16.4749   -15.743599 -15.052995 -14.403078 -13.793353 -13.222703
 -12.689417 -12.191252 -11.725593 -11.289604 -10.880385 -10.4951
 -10.13111   -9.78603   -9.457797  -9.144685]"
cytb,CS,n1_perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 5.38269033e+02  4.23917405e+02  3.22133398e+02  2.39399711e+02
  1.74747635e+02  1.25151399e+02  8.76259920e+01  5.95840790e+01
  3.88815010e+01  2.37986530e+01  1.29743480e+01  5.33661200e+00
  5.62190000e-02 -3.49550600e+00 -5.79024200e+00 -7.18036500e+00
 -7.92920600e+00 -8.23284900e+00 -8.23607200e+00 -8.04408200e+00
 -7.73064100e+00 -7.34599300e+00 -6.92369100e+00 -6.48715300e+00
 -6.05359100e+00 -5.63533200e+00 -5.24007100e+00 -4.87139200e+00
 -4.52975600e+00 -4.21367800e+00 -3.92080300e+00 -3.64871400e+00
 -3.39542000e+00 -3.15952100e+00 -2.94014000e+00 -2.73670700e+00
 -2.54875800e+00 -2.37573200e+00 -2.21690200e+00 -2.07135700e+00
 -1.93803600e+00 -1.81581400e+00 -1.70355300e+00 -1.60016700e+00
 -1.50465200e+00 -1.41610200e+00]"
cytb,CS,n6_perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[475.109522 385.74424  285.804658 207.269855 146.898049 100.946524
  66.393028  40.744697  21.971205   8.461514  -1.055304  -7.585605
 -11.914081 -14.63939  -16.211027 -16.963744 -17.145247 -16.93874
 -16.479222 -15.865155 -15.16653  -14.430887 -13.68868  -12.958505
 -12.251616 -11.574865 -10.932226 -10.325452  -9.754591  -9.218542
  -8.715582  -8.243801  -7.801422  -7.386923  -6.999041  -6.636675
  -6.298744  -5.984081  -5.691354  -5.419077  -5.165628  -4.929359
  -4.708749  -4.502042  -4.307941  -4.125196]"
cytb,CS,n6_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[372.637188 276.634933 203.995791 147.763929 103.905873  69.946459
  44.013997  24.508441  10.06001   -0.447708  -7.898964 -13.015505
 -16.391259 -18.497005 -19.690504 -20.235346 -20.322155 -20.086751
 -19.626603 -19.014034 -18.305364 -17.544743 -16.764565 -15.986403
 -15.224305 -14.488359 -13.786075 -13.121715 -12.496643 -11.909641
 -11.358055 -10.838842 -10.349304  -9.887455  -9.452002  -9.042147
  -8.657261  -8.296646  -7.959392  -7.644347  -7.350152  -7.0753
  -6.818212  -6.577287  -6.350958  -6.137732]"
cytb,CS,n8_poav,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[445.305789 338.009631 254.350413 189.008491 138.352539  99.540745
  70.152913  48.14262   31.829846  19.872856  11.225823   5.075626
   0.785596  -2.138438  -4.072278  -5.295116  -6.009786  -6.361387
  -6.453902  -6.363904  -6.149943  -5.8576    -5.521822  -5.168394
  -4.815349  -4.474348  -4.151934  -3.850711  -3.57046   -3.309245
  -3.064422  -2.833511  -2.614818  -2.407708  -2.212526  -2.030221
  -1.861878  -1.70831   -1.56982   -1.446145  -1.336498  -1.239709
  -1.154343  -1.078837  -1.011614  -0.951167]"
cytb,CS,cytb_N_trimer,,
cytb,CS,cytb_N_tetramer,,
thyb,LI,n1_perp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 2.8031685e+01  1.2647906e+01  2.7217260e+00 -3.5006190e+00
 -7.2143070e+00 -9.2367370e+00 -1.0129807e+01 -1.0281485e+01
 -9.9600310e+00 -9.3510430e+00 -8.5822980e+00 -7.7409050e+00
 -6.8854540e+00 -6.0540690e+00 -5.2704420e+00 -4.5480100e+00
 -3.8930690e+00 -3.3069480e+00 -2.7876190e+00 -2.3311120e+00
 -1.9322250e+00 -1.5852930e+00 -1.2846410e+00 -1.0247290e+00
 -8.0046900e-01 -6.0725600e-01 -4.4095600e-01 -2.9790500e-01
 -1.7497700e-01 -6.9428000e-02  2.1082000e-02  9.8572000e-02
  1.6481000e-01  2.2122700e-01  2.6910700e-01  3.0958000e-01
  3.4355500e-01  3.7187600e-01  3.9527000e-01  4.1433200e-01
  4.2960600e-01  4.4157700e-01  4.5068100e-01  4.5723700e-01
  4.6163100e-01  4.6410500e-01]"
thyb,LI,o5_120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[-23.655498 -31.644829 -35.482481 -36.72069  -36.360033 -35.045736
 -33.194419 -31.075145 -28.860437 -26.659362 -24.539082 -22.538964
 -20.67991  -18.97061  -17.411603 -15.998323 -14.72304  -13.576076
 -12.547046 -11.625135 -10.79981  -10.060952  -9.399024  -8.805336
  -8.272026  -7.791969  -7.358922  -6.967447  -6.612578  -6.29014
  -5.996367  -5.727978  -5.482158  -5.256333  -5.048352  -4.85632
  -4.678556  -4.513585  -4.360199  -4.217261  -4.083818  -3.958988
  -3.84202   -3.732216  -3.628965  -3.53168 ]"
thyb,LI,o5_bi,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[-37.509742 -43.288575 -45.369649 -45.213068 -43.749401 -41.567413
 -39.037838 -36.392136 -33.771604 -31.258967 -28.899227 -26.71313
 -24.70627  -22.874785 -21.209415 -19.697974 -18.32714  -17.083481
 -15.953999 -14.926661 -13.990453 -13.135505 -12.352978 -11.635128
 -10.975148 -10.367153  -9.805983  -9.287072  -8.8065    -8.360747
  -7.946746  -7.561684  -7.203088  -6.868698  -6.556525  -6.264685
  -5.991538  -5.735557  -5.495422  -5.26982   -5.057683  -4.857959
  -4.669703  -4.492128  -4.32442   -4.165868]"
